review_id,order_id,customer_id,rating,review_text
RV03439,O05484,C01792,2,Not happy with the delivery experience.
RV03440,O05409,C00669,2,Delivery was late and the food was not very good.
RV03441,O06293,C00455,3,"Average experience, nothing special."
RV03442,O05590,C00850,5,Food was excellent and delivery was very quick.
RV03443,O02684,C00520,1,Very late delivery and the food was cold.
RV03444,O00870,C00494,3,"Average experience, nothing special."
RV03445,O09371,C00762,5,Everything was perfect and arrived on time.
RV03446,O05620,C00509,2,Delivery was late and the food was not very good.
RV03447,O08343,C00792,5,"Loved the food, would definitely order again."
RV03448,O04744,C00806,1,"Terrible experience, food arrived very late."
RV03449,O05168,C00536,3,The order was fine overall.
RV03450,O05945,C01301,5,Everything was perfect and arrived on time.
RV03451,O09636,C01014,1,"Very poor service, would not order again."
RV03452,O00157,C00114,4,"Good service, just a minor delay."
RV03453,O00464,C01580,5,Amazing food and great delivery experience.
RV03454,O04084,C00032,3,Food was decent but could have been better.
RV03455,O05500,C01227,2,Food was cold when it arrived.
RV03456,O05569,C00678,1,Food was disappointing and delivery was extremely slow.
RV03457,O04826,C01661,5,Food was excellent and delivery was very quick.
RV03458,O09548,C00368,5,Amazing food and great delivery experience.
RV03459,O02542,C00311,4,Really good experience overall.
RV03460,O09870,C01346,5,Food was excellent and delivery was very quick.
RV03461,O06579,C00331,4,Really good experience overall.
RV03462,O01970,C01876,5,"Loved the food, would definitely order again."
RV03463,O07440,C00086,4,Good food and the delivery was on time.
RV03464,O06695,C01994,3,The order was fine overall.
RV03465,O00380,C00081,4,Really good experience overall.
RV03466,O00988,C00698,5,Amazing food and great delivery experience.
RV03467,O09327,C01387,4,Really good experience overall.
RV03468,O04291,C00254,2,The order was delayed and disappointing.
RV03469,O09550,C01516,4,Really good experience overall.
RV03470,O02638,C01247,5,Food was excellent and delivery was very quick.
RV03471,O03926,C01809,4,Food was tasty and delivery was smooth.
RV03472,O04664,C01611,4,"Good service, just a minor delay."
RV03473,O01556,C00595,1,"Terrible experience, food arrived very late."
RV03474,O00700,C01498,4,Really good experience overall.
RV03475,O04290,C00231,3,Food was okay but delivery took some time.
RV03476,O06338,C01202,4,Food was tasty and delivery was smooth.
RV03477,O09149,C00265,2,Food was cold when it arrived.
RV03478,O03805,C00925,4,Really good experience overall.
RV03479,O00090,C01114,4,Food was tasty and delivery was smooth.
RV03480,O03144,C00608,2,Delivery was late and the food was not very good.
RV03481,O06659,C01270,4,Food was tasty and delivery was smooth.
RV03482,O05071,C00934,5,Food was excellent and delivery was very quick.
RV03483,O02519,C00279,4,Really good experience overall.
RV03484,O09771,C01390,1,Food was disappointing and delivery was extremely slow.
RV03485,O03212,C01586,4,"Good service, just a minor delay."
RV03486,O00184,C00584,3,Food was decent but could have been better.
RV03487,O07046,C01911,5,"Loved the food, would definitely order again."
RV03488,O02286,C00770,4,"Good service, just a minor delay."
RV03489,O03946,C01802,2,The order was delayed and disappointing.
RV03490,O09766,C01870,4,"Good service, just a minor delay."
RV03491,O02049,C00747,4,"Good service, just a minor delay."
RV03492,O02329,C00697,1,"Very poor service, would not order again."
RV03493,O01480,C01653,4,"Good service, just a minor delay."
RV03494,O05592,C01919,5,Amazing food and great delivery experience.
RV03495,O07674,C00983,3,"Average experience, nothing special."
RV03496,O01266,C00149,4,"Good service, just a minor delay."
RV03497,O02119,C01271,1,Very late delivery and the food was cold.
RV03498,O03233,C00312,3,"Average experience, nothing special."
RV03499,O09049,C01904,5,"Loved the food, would definitely order again."
RV03500,O00131,C01584,5,"Loved the food, would definitely order again."
RV03501,O07495,C01113,1,Very late delivery and the food was cold.
RV03502,O01424,C00557,3,The order was fine overall.
RV03503,O07139,C00627,4,Food was tasty and delivery was smooth.
RV03504,O06335,C01942,2,The order was delayed and disappointing.
RV03505,O01777,C00928,4,Food was tasty and delivery was smooth.
RV03506,O08925,C00746,5,Amazing food and great delivery experience.
RV03507,O05446,C01255,4,"Good service, just a minor delay."
RV03508,O06142,C01206,5,"Loved the food, would definitely order again."
RV03509,O07586,C01627,1,"Very poor service, would not order again."
RV03510,O08053,C01065,3,Food was decent but could have been better.
RV03511,O03501,C01337,3,The order was fine overall.
RV03512,O07226,C00712,5,"Loved the food, would definitely order again."
RV03513,O00981,C01554,5,Amazing food and great delivery experience.
RV03514,O00011,C00536,5,"Loved the food, would definitely order again."
RV03515,O09153,C00782,3,Food was okay but delivery took some time.
RV03516,O02143,C00351,5,Food was excellent and delivery was very quick.
RV03517,O09862,C00243,2,Not happy with the delivery experience.
RV03518,O03222,C01739,4,Really good experience overall.
RV03519,O03078,C01667,3,The order was fine overall.
RV03520,O06168,C00226,4,Food was tasty and delivery was smooth.
RV03521,O05374,C00325,4,Good food and the delivery was on time.
RV03522,O05795,C00499,5,Everything was perfect and arrived on time.
RV03523,O07696,C01024,5,Food was excellent and delivery was very quick.
RV03524,O07250,C01965,4,Food was tasty and delivery was smooth.
RV03525,O00240,C01441,5,Amazing food and great delivery experience.
RV03526,O09160,C00976,1,"Very poor service, would not order again."
RV03527,O06807,C00228,2,Food was cold when it arrived.
RV03528,O02203,C00588,3,Food was decent but could have been better.
RV03529,O01705,C00975,4,"Good service, just a minor delay."
RV03530,O08192,C00744,2,Delivery was late and the food was not very good.
RV03531,O00382,C00138,2,Delivery was late and the food was not very good.
RV03532,O03716,C01313,4,Really good experience overall.
RV03533,O09318,C01170,4,Good food and the delivery was on time.
RV03534,O04540,C01058,5,Everything was perfect and arrived on time.
RV03535,O04139,C00302,3,"Average experience, nothing special."
RV03536,O06569,C01467,5,Everything was perfect and arrived on time.
RV03537,O09334,C01840,5,Amazing food and great delivery experience.
RV03538,O03721,C00300,4,Food was tasty and delivery was smooth.
RV03539,O06369,C00087,4,Really good experience overall.
RV03540,O06757,C01873,4,Good food and the delivery was on time.
RV03541,O05559,C00457,3,Food was decent but could have been better.
RV03542,O09566,C01732,3,The order was fine overall.
RV03543,O06982,C00708,5,Amazing food and great delivery experience.
RV03544,O07807,C01863,3,"Average experience, nothing special."
RV03545,O08622,C00021,4,Food was tasty and delivery was smooth.
RV03546,O04368,C00899,4,Really good experience overall.
RV03547,O04142,C00897,5,Amazing food and great delivery experience.
RV03548,O04573,C01656,2,Food was cold when it arrived.
RV03549,O07372,C01334,4,Really good experience overall.
RV03550,O05914,C00294,4,Good food and the delivery was on time.
RV03551,O02802,C00818,5,Amazing food and great delivery experience.
RV03552,O04379,C00032,3,Food was decent but could have been better.
RV03553,O04505,C00835,5,Amazing food and great delivery experience.
RV03554,O04053,C00154,5,Everything was perfect and arrived on time.
RV03555,O05849,C00757,5,Amazing food and great delivery experience.
RV03556,O01259,C01781,2,Food was cold when it arrived.
RV03557,O06042,C01551,5,Food was excellent and delivery was very quick.
RV03558,O03638,C01824,4,"Good service, just a minor delay."
RV03559,O08016,C00318,4,Really good experience overall.
RV03560,O04927,C01511,3,"Average experience, nothing special."
RV03561,O06888,C01907,5,Food was excellent and delivery was very quick.
RV03562,O00183,C00987,3,"Average experience, nothing special."
RV03563,O04274,C00148,4,Good food and the delivery was on time.
RV03564,O08027,C01342,3,Food was okay but delivery took some time.
RV03565,O00047,C01962,3,Food was okay but delivery took some time.
RV03566,O00029,C00659,5,Food was excellent and delivery was very quick.
RV03567,O00304,C00764,1,Food was disappointing and delivery was extremely slow.
RV03568,O07990,C01992,4,Really good experience overall.
RV03569,O00007,C00288,5,"Loved the food, would definitely order again."
RV03570,O06935,C00360,3,"Average experience, nothing special."
RV03571,O07010,C00683,4,Really good experience overall.
RV03572,O07419,C01987,3,"Average experience, nothing special."
RV03573,O07083,C00556,5,Food was excellent and delivery was very quick.
RV03574,O03270,C00499,3,Food was decent but could have been better.
RV03575,O05586,C00998,4,"Good service, just a minor delay."
RV03576,O09048,C01431,2,Food was cold when it arrived.
RV03577,O08955,C01435,2,The order was delayed and disappointing.
RV03578,O02728,C00562,5,Food was excellent and delivery was very quick.
RV03579,O06241,C01060,1,"Very poor service, would not order again."
RV03580,O08565,C01499,2,The order was delayed and disappointing.
RV03581,O05134,C00530,5,Amazing food and great delivery experience.
RV03582,O01412,C00161,3,The order was fine overall.
RV03583,O08709,C00109,4,Really good experience overall.
RV03584,O03998,C00928,4,Really good experience overall.
RV03585,O06589,C01776,4,Good food and the delivery was on time.
RV03586,O02039,C01852,3,The order was fine overall.
RV03587,O02132,C00963,4,Good food and the delivery was on time.
RV03588,O03252,C01554,2,The order was delayed and disappointing.
RV03589,O09813,C00230,4,Food was tasty and delivery was smooth.
RV03590,O07604,C01620,4,Food was tasty and delivery was smooth.
RV03591,O04875,C00862,5,Everything was perfect and arrived on time.
RV03592,O00742,C01014,2,Delivery was late and the food was not very good.
RV03593,O04787,C01257,2,Delivery was late and the food was not very good.
RV03594,O07702,C00483,5,"Loved the food, would definitely order again."
RV03595,O00580,C00878,2,Not happy with the delivery experience.
RV03596,O05792,C00059,4,Really good experience overall.
RV03597,O04602,C00299,1,"Very poor service, would not order again."
RV03598,O08624,C00564,3,Food was okay but delivery took some time.
RV03599,O04424,C00810,4,"Good service, just a minor delay."
RV03600,O08636,C00647,4,"Good service, just a minor delay."
RV03601,O04243,C00790,5,Food was excellent and delivery was very quick.
RV03602,O09244,C00235,5,Food was excellent and delivery was very quick.
RV03603,O08823,C01594,1,Very late delivery and the food was cold.
RV03604,O08425,C01833,1,Very late delivery and the food was cold.
RV03605,O07493,C01153,1,"Terrible experience, food arrived very late."
RV03606,O08317,C01571,5,Amazing food and great delivery experience.
RV03607,O03924,C01247,5,Amazing food and great delivery experience.
RV03608,O00003,C00397,5,Amazing food and great delivery experience.
RV03609,O07485,C00265,2,Food was cold when it arrived.
RV03610,O04771,C00339,5,Amazing food and great delivery experience.
RV03611,O00154,C01578,5,Food was excellent and delivery was very quick.
RV03612,O02243,C01830,5,Food was excellent and delivery was very quick.
RV03613,O05211,C01361,2,Delivery was late and the food was not very good.
RV03614,O06358,C01654,5,Everything was perfect and arrived on time.
RV03615,O03540,C01074,4,"Good service, just a minor delay."
RV03616,O05266,C00588,4,Good food and the delivery was on time.
RV03617,O04878,C00508,2,Delivery was late and the food was not very good.
RV03618,O02120,C01060,5,Food was excellent and delivery was very quick.
RV03619,O07996,C01066,4,"Good service, just a minor delay."
RV03620,O04619,C00039,5,Everything was perfect and arrived on time.
RV03621,O06356,C00342,3,The order was fine overall.
RV03622,O05817,C01569,3,Food was okay but delivery took some time.
RV03623,O00660,C01413,3,Food was decent but could have been better.
RV03624,O07482,C00087,4,Food was tasty and delivery was smooth.
RV03625,O06401,C00926,3,The order was fine overall.
RV03626,O08000,C01177,3,Food was okay but delivery took some time.
RV03627,O09585,C01173,1,"Very poor service, would not order again."
RV03628,O05107,C00183,4,Really good experience overall.
RV03629,O00571,C00997,5,"Loved the food, would definitely order again."
RV03630,O02896,C01752,2,Not happy with the delivery experience.
RV03631,O03460,C00334,4,Really good experience overall.
RV03632,O06349,C01155,4,"Good service, just a minor delay."
RV03633,O07935,C00652,4,"Good service, just a minor delay."
RV03634,O09339,C01879,4,"Good service, just a minor delay."
RV03635,O09926,C00465,3,"Average experience, nothing special."
RV03636,O09184,C00835,5,Amazing food and great delivery experience.
RV03637,O09001,C01090,3,Food was decent but could have been better.
RV03638,O03250,C01330,3,Food was decent but could have been better.
RV03639,O02439,C01638,4,Food was tasty and delivery was smooth.
RV03640,O04276,C01133,2,Delivery was late and the food was not very good.
RV03641,O04227,C00468,5,Food was excellent and delivery was very quick.
RV03642,O06726,C01973,4,"Good service, just a minor delay."
RV03643,O07095,C01073,4,Good food and the delivery was on time.
RV03644,O01451,C01434,5,Amazing food and great delivery experience.
RV03645,O02895,C01682,4,Food was tasty and delivery was smooth.
RV03646,O09706,C01225,5,"Loved the food, would definitely order again."
RV03647,O07311,C01254,2,Food was cold when it arrived.
RV03648,O06986,C00399,2,The order was delayed and disappointing.
RV03649,O06332,C01060,4,"Good service, just a minor delay."
RV03650,O03724,C01452,5,Food was excellent and delivery was very quick.
RV03651,O08772,C00106,5,Everything was perfect and arrived on time.
RV03652,O00467,C00154,2,The order was delayed and disappointing.
RV03653,O00483,C01084,5,Everything was perfect and arrived on time.
RV03654,O00284,C01180,4,"Good service, just a minor delay."
RV03655,O04023,C00039,4,Food was tasty and delivery was smooth.
RV03656,O01090,C01544,5,Amazing food and great delivery experience.
RV03657,O03025,C00794,4,Food was tasty and delivery was smooth.
RV03658,O08434,C00614,4,Food was tasty and delivery was smooth.
RV03659,O02721,C01965,5,"Loved the food, would definitely order again."
RV03660,O01371,C00992,5,"Loved the food, would definitely order again."
RV03661,O05155,C00319,5,Everything was perfect and arrived on time.
RV03662,O09549,C00936,5,"Loved the food, would definitely order again."
RV03663,O09914,C01139,4,Food was tasty and delivery was smooth.
RV03664,O05700,C00997,5,Food was excellent and delivery was very quick.
RV03665,O04074,C01791,5,Amazing food and great delivery experience.
RV03666,O01078,C00949,1,Food was disappointing and delivery was extremely slow.
RV03667,O08689,C00458,4,"Good service, just a minor delay."
RV03668,O09784,C00942,4,Good food and the delivery was on time.
RV03669,O02337,C00023,2,Food was cold when it arrived.
RV03670,O07779,C01934,5,Amazing food and great delivery experience.
RV03671,O03583,C01855,1,"Terrible experience, food arrived very late."
RV03672,O08138,C00733,2,Food was cold when it arrived.
RV03673,O03135,C01931,4,"Good service, just a minor delay."
RV03674,O04364,C00209,5,Food was excellent and delivery was very quick.
RV03675,O09901,C00244,1,"Very poor service, would not order again."
RV03676,O06403,C01602,3,"Average experience, nothing special."
RV03677,O00298,C01747,3,Food was okay but delivery took some time.
RV03678,O04713,C01185,5,"Loved the food, would definitely order again."
RV03679,O02653,C01417,5,Everything was perfect and arrived on time.
RV03680,O02030,C01858,1,"Very poor service, would not order again."
RV03681,O03354,C00333,4,Good food and the delivery was on time.
RV03682,O01141,C00301,5,"Loved the food, would definitely order again."
RV03683,O08366,C01279,3,"Average experience, nothing special."
RV03684,O07784,C00448,4,"Good service, just a minor delay."
RV03685,O06104,C01964,4,Really good experience overall.
RV03686,O08825,C01824,5,"Loved the food, would definitely order again."
RV03687,O07689,C00079,3,"Average experience, nothing special."
RV03688,O03603,C01569,3,The order was fine overall.
RV03689,O03834,C00503,5,Amazing food and great delivery experience.
RV03690,O00272,C01205,4,Good food and the delivery was on time.
RV03691,O04666,C01834,5,Amazing food and great delivery experience.
RV03692,O06976,C00730,5,Amazing food and great delivery experience.
RV03693,O08888,C01281,4,Good food and the delivery was on time.
RV03694,O00032,C00011,3,"Average experience, nothing special."
RV03695,O01945,C00756,3,The order was fine overall.
RV03696,O06693,C01317,4,Good food and the delivery was on time.
RV03697,O09981,C01470,2,Delivery was late and the food was not very good.
RV03698,O07615,C00035,3,The order was fine overall.
RV03699,O00259,C00443,4,"Good service, just a minor delay."
RV03700,O05179,C00450,5,Amazing food and great delivery experience.
RV03701,O09988,C01816,3,Food was okay but delivery took some time.
RV03702,O09673,C01523,3,Food was decent but could have been better.
RV03703,O00270,C01153,5,"Loved the food, would definitely order again."
RV03704,O04906,C01818,5,Everything was perfect and arrived on time.
RV03705,O00925,C01421,2,Delivery was late and the food was not very good.
RV03706,O05023,C01047,4,Really good experience overall.
RV03707,O08659,C00528,2,Delivery was late and the food was not very good.
RV03708,O01487,C00626,5,"Loved the food, would definitely order again."
RV03709,O01961,C01858,2,Not happy with the delivery experience.
RV03710,O04517,C00528,5,Food was excellent and delivery was very quick.
RV03711,O08811,C01345,2,Food was cold when it arrived.
RV03712,O05080,C00070,1,Very late delivery and the food was cold.
RV03713,O06790,C01814,1,Very late delivery and the food was cold.
RV03714,O04980,C00175,5,"Loved the food, would definitely order again."
RV03715,O04877,C01933,5,Food was excellent and delivery was very quick.
RV03716,O05560,C00814,4,"Good service, just a minor delay."
RV03717,O01068,C00196,5,Amazing food and great delivery experience.
RV03718,O03169,C01574,2,Food was cold when it arrived.
RV03719,O08076,C00518,3,"Average experience, nothing special."
RV03720,O08173,C01499,5,Everything was perfect and arrived on time.
RV03721,O08515,C00364,2,Delivery was late and the food was not very good.
RV03722,O09021,C00420,4,Good food and the delivery was on time.
RV03723,O06327,C01655,2,Not happy with the delivery experience.
RV03724,O02534,C01769,3,"Average experience, nothing special."
RV03725,O03852,C00969,4,Good food and the delivery was on time.
RV03726,O00918,C00414,5,Amazing food and great delivery experience.
RV03727,O01030,C01554,3,"Average experience, nothing special."
RV03728,O07912,C01527,4,Food was tasty and delivery was smooth.
RV03729,O02382,C00517,5,"Loved the food, would definitely order again."
RV03730,O03663,C01289,2,Delivery was late and the food was not very good.
RV03731,O04963,C00416,1,Very late delivery and the food was cold.
RV03732,O07597,C00536,3,The order was fine overall.
RV03733,O08758,C00925,4,Good food and the delivery was on time.
RV03734,O02472,C01334,3,The order was fine overall.
RV03735,O02961,C01213,3,The order was fine overall.
RV03736,O07110,C00786,1,Food was disappointing and delivery was extremely slow.
RV03737,O02740,C01847,4,Good food and the delivery was on time.
RV03738,O09746,C00811,5,Everything was perfect and arrived on time.
RV03739,O07513,C01391,5,Food was excellent and delivery was very quick.
RV03740,O05649,C01212,4,"Good service, just a minor delay."
RV03741,O09957,C01808,4,Food was tasty and delivery was smooth.
RV03742,O05966,C00948,5,"Loved the food, would definitely order again."
RV03743,O00982,C01622,5,Everything was perfect and arrived on time.
RV03744,O08723,C00520,3,The order was fine overall.
RV03745,O00407,C00770,4,"Good service, just a minor delay."
RV03746,O06240,C00754,4,Really good experience overall.
RV03747,O02573,C01123,4,Good food and the delivery was on time.
RV03748,O03350,C01106,4,Really good experience overall.
RV03749,O08445,C01404,1,"Terrible experience, food arrived very late."
RV03750,O09823,C00649,4,"Good service, just a minor delay."
RV03751,O02558,C00924,4,Good food and the delivery was on time.
RV03752,O06274,C00109,4,"Good service, just a minor delay."
RV03753,O02520,C01083,5,"Loved the food, would definitely order again."
RV03754,O08367,C00063,5,Amazing food and great delivery experience.
RV03755,O00952,C00003,1,"Very poor service, would not order again."
RV03756,O09661,C01977,4,Good food and the delivery was on time.
RV03757,O05951,C01718,3,Food was okay but delivery took some time.
RV03758,O00008,C01483,3,The order was fine overall.
RV03759,O01251,C01779,5,Amazing food and great delivery experience.
RV03760,O04262,C00095,5,"Loved the food, would definitely order again."
RV03761,O09402,C01752,1,"Very poor service, would not order again."
RV03762,O06560,C00698,3,"Average experience, nothing special."
RV03763,O02236,C01561,5,Amazing food and great delivery experience.
RV03764,O05946,C01694,5,Food was excellent and delivery was very quick.
RV03765,O05166,C01618,2,Food was cold when it arrived.
RV03766,O09495,C01211,3,Food was decent but could have been better.
RV03767,O02601,C01190,4,Food was tasty and delivery was smooth.
RV03768,O01570,C00465,5,"Loved the food, would definitely order again."
RV03769,O01834,C00539,3,"Average experience, nothing special."
RV03770,O07165,C01100,5,"Loved the food, would definitely order again."
RV03771,O09445,C01689,2,Delivery was late and the food was not very good.
RV03772,O03767,C00090,4,Really good experience overall.
RV03773,O02693,C01489,4,Good food and the delivery was on time.
RV03774,O04278,C01145,5,"Loved the food, would definitely order again."
RV03775,O02262,C00612,2,Food was cold when it arrived.
RV03776,O02194,C01922,3,Food was okay but delivery took some time.
RV03777,O05596,C01459,4,"Good service, just a minor delay."
RV03778,O05927,C01897,5,"Loved the food, would definitely order again."
RV03779,O02692,C00812,4,Good food and the delivery was on time.
RV03780,O04662,C00704,4,"Good service, just a minor delay."
RV03781,O06255,C00943,5,Everything was perfect and arrived on time.
RV03782,O06860,C01577,4,Really good experience overall.
RV03783,O07625,C00643,3,The order was fine overall.
RV03784,O05765,C01394,3,Food was okay but delivery took some time.
RV03785,O01505,C00895,4,Food was tasty and delivery was smooth.
RV03786,O08500,C00997,5,"Loved the food, would definitely order again."
RV03787,O08983,C00822,5,Amazing food and great delivery experience.
RV03788,O03318,C00297,4,"Good service, just a minor delay."
RV03789,O06167,C01039,4,Food was tasty and delivery was smooth.
RV03790,O08015,C01195,4,Really good experience overall.
RV03791,O07447,C01682,3,"Average experience, nothing special."
RV03792,O00552,C01812,5,Everything was perfect and arrived on time.
RV03793,O08263,C01493,2,Not happy with the delivery experience.
RV03794,O02173,C00336,1,"Very poor service, would not order again."
RV03795,O05521,C00432,5,Amazing food and great delivery experience.
RV03796,O05557,C00138,3,Food was decent but could have been better.
RV03797,O04881,C00824,1,Very late delivery and the food was cold.
RV03798,O08388,C01557,2,The order was delayed and disappointing.
RV03799,O09137,C01580,2,Not happy with the delivery experience.
RV03800,O04033,C00923,4,Good food and the delivery was on time.
RV03801,O09398,C01358,1,"Very poor service, would not order again."
RV03802,O00085,C01660,3,Food was decent but could have been better.
RV03803,O06853,C01516,3,Food was okay but delivery took some time.
RV03804,O02353,C00280,3,Food was decent but could have been better.
RV03805,O02498,C00554,5,Everything was perfect and arrived on time.
RV03806,O06571,C01544,1,Very late delivery and the food was cold.
RV03807,O08037,C00880,4,Food was tasty and delivery was smooth.
RV03808,O03248,C01592,4,Good food and the delivery was on time.
RV03809,O04641,C01187,4,Really good experience overall.
RV03810,O04062,C00883,5,Food was excellent and delivery was very quick.
RV03811,O03432,C00639,4,Food was tasty and delivery was smooth.
RV03812,O05835,C00165,1,Food was disappointing and delivery was extremely slow.
RV03813,O04882,C01431,4,Really good experience overall.
RV03814,O09989,C01293,5,Amazing food and great delivery experience.
RV03815,O01071,C00458,2,Food was cold when it arrived.
RV03816,O08566,C00023,5,Amazing food and great delivery experience.
RV03817,O06623,C01911,2,Food was cold when it arrived.
RV03818,O02060,C00148,5,Everything was perfect and arrived on time.
RV03819,O08407,C00118,1,"Very poor service, would not order again."
RV03820,O05627,C00814,4,"Good service, just a minor delay."
RV03821,O05618,C00258,2,Delivery was late and the food was not very good.
RV03822,O04236,C01068,4,Food was tasty and delivery was smooth.
RV03823,O00901,C01852,4,Really good experience overall.
RV03824,O02535,C01006,4,"Good service, just a minor delay."
RV03825,O07069,C00306,4,"Good service, just a minor delay."
RV03826,O06637,C01000,5,Everything was perfect and arrived on time.
RV03827,O01891,C01991,3,Food was okay but delivery took some time.
RV03828,O00041,C01027,2,Not happy with the delivery experience.
RV03829,O07519,C01961,5,Amazing food and great delivery experience.
RV03830,O04011,C00926,5,"Loved the food, would definitely order again."
RV03831,O03426,C00530,4,Good food and the delivery was on time.
RV03832,O01364,C00762,5,Everything was perfect and arrived on time.
RV03833,O02447,C01893,5,Food was excellent and delivery was very quick.
RV03834,O04399,C01728,5,"Loved the food, would definitely order again."
RV03835,O06863,C01516,5,Amazing food and great delivery experience.
RV03836,O02235,C00508,4,"Good service, just a minor delay."
RV03837,O08760,C00111,3,"Average experience, nothing special."
RV03838,O06195,C01063,1,Food was disappointing and delivery was extremely slow.
RV03839,O05400,C00179,4,"Good service, just a minor delay."
RV03840,O01223,C01302,5,Everything was perfect and arrived on time.
RV03841,O00040,C01283,3,Food was okay but delivery took some time.
RV03842,O04734,C00759,4,"Good service, just a minor delay."
RV03843,O01688,C00132,2,Not happy with the delivery experience.
RV03844,O06931,C01658,1,"Very poor service, would not order again."
RV03845,O04807,C01667,3,The order was fine overall.
RV03846,O05069,C01117,5,"Loved the food, would definitely order again."
RV03847,O07771,C01334,5,Food was excellent and delivery was very quick.
RV03848,O03900,C00440,3,Food was okay but delivery took some time.
RV03849,O09441,C01130,4,"Good service, just a minor delay."
RV03850,O02639,C00864,2,Delivery was late and the food was not very good.
RV03851,O07358,C01414,5,Everything was perfect and arrived on time.
RV03852,O01025,C01472,4,Really good experience overall.
RV03853,O07545,C00856,5,"Loved the food, would definitely order again."
RV03854,O05587,C01927,5,Food was excellent and delivery was very quick.
RV03855,O09417,C01898,4,"Good service, just a minor delay."
RV03856,O07188,C01342,3,Food was okay but delivery took some time.
RV03857,O07236,C01225,1,"Terrible experience, food arrived very late."
RV03858,O04245,C00058,5,Food was excellent and delivery was very quick.
RV03859,O04513,C01018,2,Not happy with the delivery experience.
RV03860,O09277,C01461,2,Delivery was late and the food was not very good.
RV03861,O07406,C00359,5,Everything was perfect and arrived on time.
RV03862,O05316,C01696,4,Really good experience overall.
RV03863,O03944,C00623,4,Really good experience overall.
RV03864,O03039,C00192,5,Food was excellent and delivery was very quick.
RV03865,O06249,C01131,5,Amazing food and great delivery experience.
RV03866,O02271,C00681,5,Amazing food and great delivery experience.
RV03867,O00973,C01488,3,Food was decent but could have been better.
RV03868,O09605,C00803,1,Food was disappointing and delivery was extremely slow.
RV03869,O03844,C01654,5,"Loved the food, would definitely order again."
RV03870,O05381,C00192,4,"Good service, just a minor delay."
RV03871,O06965,C00875,5,Everything was perfect and arrived on time.
RV03872,O06357,C01443,3,Food was decent but could have been better.
RV03873,O06648,C01155,1,Food was disappointing and delivery was extremely slow.
RV03874,O04297,C00446,3,Food was decent but could have been better.
RV03875,O02887,C01489,1,"Very poor service, would not order again."
RV03876,O08556,C00978,4,"Good service, just a minor delay."
RV03877,O01085,C01577,4,"Good service, just a minor delay."
RV03878,O02341,C00466,5,Everything was perfect and arrived on time.
RV03879,O01372,C01080,3,Food was decent but could have been better.
RV03880,O05941,C01219,5,Everything was perfect and arrived on time.
RV03881,O06531,C00405,3,"Average experience, nothing special."
RV03882,O02107,C00310,3,Food was decent but could have been better.
RV03883,O06242,C01487,3,Food was okay but delivery took some time.
RV03884,O03449,C00467,2,Food was cold when it arrived.
RV03885,O02328,C00044,3,Food was decent but could have been better.
RV03886,O04532,C01841,4,Really good experience overall.
RV03887,O09223,C01461,3,The order was fine overall.
RV03888,O00238,C00303,4,Really good experience overall.
RV03889,O07220,C01561,2,The order was delayed and disappointing.
RV03890,O05268,C00726,4,Really good experience overall.
RV03891,O05340,C01662,2,Delivery was late and the food was not very good.
RV03892,O01317,C01750,4,Food was tasty and delivery was smooth.
RV03893,O08442,C01764,4,Food was tasty and delivery was smooth.
RV03894,O03348,C00670,5,"Loved the food, would definitely order again."
RV03895,O03294,C00856,4,Really good experience overall.
RV03896,O07909,C01100,4,Food was tasty and delivery was smooth.
RV03897,O05158,C01664,4,Good food and the delivery was on time.
RV03898,O04027,C00144,1,Food was disappointing and delivery was extremely slow.
RV03899,O00970,C01021,5,Amazing food and great delivery experience.
RV03900,O00814,C00899,4,Food was tasty and delivery was smooth.
RV03901,O02922,C01411,5,Food was excellent and delivery was very quick.
RV03902,O05801,C00904,2,Food was cold when it arrived.
RV03903,O06949,C00524,3,"Average experience, nothing special."
RV03904,O00415,C01336,2,Not happy with the delivery experience.
RV03905,O00507,C01349,3,Food was okay but delivery took some time.
RV03906,O00675,C01822,2,Delivery was late and the food was not very good.
RV03907,O04387,C01604,2,The order was delayed and disappointing.
RV03908,O04093,C00601,2,Not happy with the delivery experience.
RV03909,O08018,C00213,4,"Good service, just a minor delay."
RV03910,O07721,C01136,4,"Good service, just a minor delay."
RV03911,O08246,C01397,5,Everything was perfect and arrived on time.
RV03912,O06194,C00495,5,Food was excellent and delivery was very quick.
RV03913,O08618,C00289,5,"Loved the food, would definitely order again."
RV03914,O09227,C01644,5,Amazing food and great delivery experience.
RV03915,O00838,C01283,2,Delivery was late and the food was not very good.
RV03916,O05239,C00704,5,Food was excellent and delivery was very quick.
RV03917,O06520,C01885,5,"Loved the food, would definitely order again."
RV03918,O03246,C00429,4,Good food and the delivery was on time.
RV03919,O07324,C00407,2,Delivery was late and the food was not very good.
RV03920,O07565,C00348,1,Food was disappointing and delivery was extremely slow.
RV03921,O09201,C01001,4,Food was tasty and delivery was smooth.
RV03922,O07698,C01840,4,Really good experience overall.
RV03923,O06030,C00273,5,"Loved the food, would definitely order again."
RV03924,O06339,C00608,5,Amazing food and great delivery experience.
RV03925,O06244,C00915,2,Delivery was late and the food was not very good.
RV03926,O09295,C00665,3,"Average experience, nothing special."
RV03927,O01214,C01776,4,Good food and the delivery was on time.
RV03928,O02843,C00522,4,Really good experience overall.
